State_Name,PC NAME,CANDIDATES_NAME,SEX,AGE,CATEGORY,PARTY_NAME,PARTY_SYMBOL,GENERAL,POSTAL ,Total_Electors
Andhra Pradesh,Mahabubabad  ,GUGULOTU JAGAN,M,37,ST,MCPI,Carrom Board,3662,0,1387288
Andhra Pradesh,Mahabubabad  ,TELLAM VENKATA RAO,M,46,ST,YSRCP,Ceiling Fan,127819,653,1387288
Andhra Pradesh,Mahabubabad  ,EESAM SUDHAKAR,M,29,ST,IND,Bat,2193,0,1387288
Andhra Pradesh,Mahabubabad  ,V. GOURI NAGAMANI,F,43,ST,IND,Scissors,13580,83,1387288
Andhra Pradesh,Mahabubabad  ,DATLA NAGESHWAR RAO,M,48,ST,IND,Pot,6833,20,1387288
Andhra Pradesh,Mahabubabad  ,PADIGA YARRAIAH,M,69,ST,IND,Table,3496,2,1387288
Andhra Pradesh,Mahabubabad  ,PAYAM CHANDHAR RAO (CHINNA CHANDHRANNA),M,53,ST,IND,Auto- Rickshaw,94029,15,1387288
Andhra Pradesh,Mahabubabad  ,PONAKA SAMMAKKA,F,36,ST,IND,Cup & Saucer,3443,0,1387288
Andhra Pradesh,Mahabubabad  ,BALUNAYAK BHUKYA,M,34,ST,IND,Gas Cylinder,3091,0,1387288
Andhra Pradesh,Mahabubabad  ,METLA PAPAIAH,M,62,ST,IND,BUCKET,3882,43,1387288
Andhra Pradesh,Mahabubabad  ,LAXMAN BUKYA,M,38,ST,IND,Ring,14029,5,1387288
Andhra Pradesh,Mahabubabad  ,LAXMINARAYANA BORRA,M,38,ST,IND,Gas Stove,5879,0,1387288
Andhra Pradesh,Mahabubabad  ,None of the Above,,,,NOTA,NOTA,6695,9,1387288
Andhra Pradesh,Khammam ,KANKANALA NARAYANA,M,66,GEN,CPI,Ears of Corn And Sickle,187266,436,1440267
Andhra Pradesh,Khammam ,DODDA RAM BABU,M,48,GEN,BSP,Elephant,4758,3,1440267
Andhra Pradesh,Khammam ,NAMA NAGESWARA RAO,M,56,GEN,TDP,Bicycle,407614,2616,1440267
Andhra Pradesh,Khammam ,BUDAN BAIG SHAIK,M,53,GEN,TRS,Car,88944,180,1440267
Andhra Pradesh,Khammam ,NAGARJUNA CHERUKURU,M,44,GEN,JaSPa,Chappals,4994,8,1440267
Andhra Pradesh,Khammam ,PONGULETI  SRINIVASA REDDY,M,48,GEN,YSRCP,Ceiling Fan,418609,3825,1440267
Andhra Pradesh,Khammam ,MEDARAMETLA  RAMA RAO,M,48,GEN,PPOI,Television,4136,3,1440267
Andhra Pradesh,Khammam ,KANAKAM TIRUMALA RAO,M,27,SC,IND,Green Chilli,917,0,1440267
Andhra Pradesh,Khammam ,KALTHI RAMULAMMA,F,39,ST,IND,Basket containing Fruits,983,0,1440267
Andhra Pradesh,Khammam ,KALTHI VENKATESWARLU,M,42,ST,IND,Almirah,1063,0,1440267
Andhra Pradesh,Khammam ,KAKI BHASKAR,M,43,GEN,IND,Auto- Rickshaw,5368,0,1440267
Andhra Pradesh,Khammam ,GUGULOTHU RANJITH KUMAR,M,30,ST,IND,Bat,1434,0,1440267
Andhra Pradesh,Khammam ,GUGULOTHU SARVAN,M,29,ST,IND,Sewing Machine,1491,0,1440267
Andhra Pradesh,Khammam ,GOKINEPALLI VENKATESWARA RAO (GVR),M,56,GEN,IND,Cup & Saucer,8041,14,1440267
Andhra Pradesh,Khammam ,JERRIPOTHULA SRINIVAS,M,38,SC,IND,Cot,1116,0,1440267
Andhra Pradesh,Khammam ,NAGIREDDY RAJI REDDY (RAJANNA),M,38,GEN,IND,Telephone,4484,0,1440267
Andhra Pradesh,Khammam ,BACHALA LAXMAIAH,M,55,ST,IND,Electric Pole,6506,0,1440267
Andhra Pradesh,Khammam ,BANOTH KISHAN NAYAK,M,33,ST,IND,Dolli,1617,0,1440267
Andhra Pradesh,Khammam ,BANOTH LAXMA NAIK,M,57,ST,IND,Table,1342,0,1440267
Andhra Pradesh,Khammam ,BUSIREDDY SHANKAR REDDY,M,53,GEN,IND,Pot,964,0,1440267
Andhra Pradesh,Khammam ,MARIKANTI VASUDASU,M,69,GEN,IND,Ring,879,0,1440267
Andhra Pradesh,Khammam ,MUDIGE NAGESWARA RAO,M,44,ST,IND,BELT,1202,0,1440267
Andhra Pradesh,Khammam ,MOKALLA RAMESH,M,41,ST,IND,Scissors,5401,0,1440267
Andhra Pradesh,Khammam ,RAMESH KOMMU,M,42,SC,IND,Gas Stove,1273,1,1440267
Andhra Pradesh,Khammam ,RAMU KANDULA,M,35,SC,IND,Coconut,1021,0,1440267
Andhra Pradesh,Khammam ,LINGALA RAVI KUMAR,M,38,SC,IND,Gas Cylinder,9459,1,1440267
Andhra Pradesh,Khammam ,SANAPA POMMAIAH,M,50,ST,IND,BUCKET,889,0,1440267
Andhra Pradesh,Khammam ,None of the Above,,,,NOTA,NOTA,4978,13,1440267
Andhra Pradesh,Aruku ,KISHORE CHANDRA DEO,M,67,ST,INC,Hand,52574,310,1272340
Andhra Pradesh,Aruku ,GUMMIDI SANDHYARANI,F,41,ST,TDP,Bicycle,319846,1947,1272340
Andhra Pradesh,Aruku ,MIDIYAM BABURAO,M,63,ST,CPM,"Hammer, Sickle and Star",38254,644,1272340
Andhra Pradesh,Aruku ,KOTHAPALLI GEETHA,F,43,ST,YSRCP,Ceiling Fan,410730,2461,1272340
Andhra Pradesh,Aruku ,BURJABARIKI DHANARAJU,M,32,ST,AAAP,Broom,8539,30,1272340
Andhra Pradesh,Aruku ,IILLA RAMI REDDY,M,60,ST,IND,Table,5685,7,1272340
Andhra Pradesh,Aruku ,KANGALA BALUDORA,M,58,ST,IND,Cup & Saucer,23197,18,1272340
Andhra Pradesh,Aruku ,CHETTI SANKARARAO,M,32,ST,IND,Envelope,8934,17,1272340
Andhra Pradesh,Aruku ,BIDDIKA RAMAIAH,M,52,ST,IND,Iron,7581,6,1272340
Andhra Pradesh,Aruku ,VANUGU SANKARARAO,M,39,ST,IND,Bat,4591,23,1272340
Andhra Pradesh,Aruku ,SALLANGI RATNAM,F,35,ST,IND,Pot,7648,40,1272340
Andhra Pradesh,Aruku ,None of the Above,,,,NOTA,NOTA,16496,36,1272340
Andhra Pradesh,Srikakulam,KILLI KRUPARANI,F,52,GEN,INC,Hand,24038,133,1413726
Andhra Pradesh,Srikakulam,BODDEPALLI RAJARAO,M,47,GEN,BSP,Elephant,8036,13,1413726
Andhra Pradesh,Srikakulam,RAMMOHAN NAIDU KINJARAPU,M,27,GEN,TDP,Bicycle,552348,4197,1413726
Andhra Pradesh,Srikakulam,KADIYAM JAYALAKSHMI,F,32,GEN,PPOI,Television,5023,3,1413726
Andhra Pradesh,Srikakulam,JAIDEV INJARAPU,M,41,GEN,AAAP,Broom,2517,42,1413726
Andhra Pradesh,Srikakulam,PAIDI RAJA RAO,M,40,GEN,JaSPa,Chappals,11334,89,1413726
Andhra Pradesh,Srikakulam,REDDY SHANTHI,F,45,GEN,YSRCP,Ceiling Fan,426135,2718,1413726
Andhra Pradesh,Srikakulam,VASUDEVA RAO BODDU,M,41,GEN,CPI(ML)(L),Auto- Rickshaw,5128,4,1413726
Andhra Pradesh,Srikakulam,KINJARAPU TEJESWARA RAO,M,31,GEN,IND,Bat,2074,1,1413726
Andhra Pradesh,Srikakulam,TOTA TEJESWARA RAO,M,36,GEN,IND,Coconut,2143,1,1413726
Andhra Pradesh,Srikakulam,None of the Above,,,,NOTA,NOTA,6100,38,1413726
Andhra Pradesh,Vizianagaram,ASHOK GAJAPATHI RAJU PUSAPATI,M,62,GEN,TDP,Bicycle,534357,2192,1403736
Andhra Pradesh,Vizianagaram,JHANSI LAKSHMI BOTCHA,F,50,GEN,INC,Hand,122091,396,1403736
Andhra Pradesh,Vizianagaram,BONU KRISHNA,M,50,SC,BSP,Elephant,4091,1,1403736
Andhra Pradesh,Vizianagaram,TADIVAKA RAMESH NAIDU,M,44,GEN,JaSPa,Chappals,3346,42,1403736
Andhra Pradesh,Vizianagaram,NARU SIMHADRI NAIDU,M,58,GEN,AAAP,Broom,2476,29,1403736
Andhra Pradesh,Vizianagaram,PRASADA RAO NANDA,M,42,GEN,PPOI,Television,6396,5,1403736
Andhra Pradesh,Vizianagaram,VENKATA SWETHA CHALAPATHI KUMARA KRISHNA RANGARAO RAVU,M,33,GEN,YSRCP,Ceiling Fan,427629,2009,1403736
Andhra Pradesh,Vizianagaram,YELLA RAO SIYYADULA,M,33,SC,IND,Auto- Rickshaw,5125,0,1403736
Andhra Pradesh,Vizianagaram,HARIKISHAN KUPPILI,M,37,GEN,IND,Bat,3573,30,1403736
Andhra Pradesh,Vizianagaram,None of the Above,,,,NOTA,NOTA,6506,22,1403736
Andhra Pradesh,Visakhapatnam,IMANDI VENKATA KURMARAO,M,43,GEN,BSP,Elephant,14941,6,1723011
Andhra Pradesh,Visakhapatnam,KAMBHAMPATI HARI BABU,M,60,GEN,BJP,Lotus,565326,1506,1723011
Andhra Pradesh,Visakhapatnam,BOLISETTI SATYANARAYANA (SATYA),M,57,GEN,INC,Hand,50605,27,1723011
Andhra Pradesh,Visakhapatnam,KUNA RAMAM,M,51,GEN,AAAP,Broom,6147,28,1723011
Andhra Pradesh,Visakhapatnam,DADI JYOTHI BHAVANI,F,43,GEN,PPOI,Television,2715,2,1723011
Andhra Pradesh,Visakhapatnam,DR|| BHAVANI SANKAR SASTRY.A,M,49,GEN,ICSP,Trumpet,1907,3,1723011
Andhra Pradesh,Visakhapatnam,JT RAMARAO,M,42,GEN,sps,Kite,4316,7,1723011
Andhra Pradesh,Visakhapatnam,Y.S VIJAYAMMA,F,58,GEN,YSRCP,Ceiling Fan,474628,1716,1723011
Andhra Pradesh,Visakhapatnam,SABBAM HARI,M,60,GEN,JaSPa,Chappals,6598,46,1723011
Andhra Pradesh,Visakhapatnam,UMAMAHESWARARAO ARETI,M,33,SC,IND,Bat,1750,1,1723011
Andhra Pradesh,Visakhapatnam,KUTIKUPPALA SURYA RAO,M,60,GEN,IND,Gas Stove,1879,10,1723011
Andhra Pradesh,Visakhapatnam,KURADA SATYANARAYANA PATNAIK,M,50,GEN,IND,Camera,1925,2,1723011
Andhra Pradesh,Visakhapatnam,GEDELA KRISHNARAO,M,60,ST,IND,Batsman,1117,1,1723011
Andhra Pradesh,Visakhapatnam,CHANDRASEKHAR BUDDA,M,35,GEN,IND,Window,1347,1,1723011
Andhra Pradesh,Visakhapatnam,CHALAPATHIRAO RONANKI,M,60,GEN,IND,Battery Torch,1593,1,1723011
Andhra Pradesh,Visakhapatnam,TANUKU DIVAKAR,M,46,GEN,IND,Violin,5418,0,1723011
Andhra Pradesh,Visakhapatnam,DURGAPRASAD GUNTU,M,45,GEN,IND,Letter Box,2610,1,1723011
Andhra Pradesh,Visakhapatnam,NAGENDRA SAIRAM,M,27,GEN,IND,CALCULATOR,2377,0,1723011
Andhra Pradesh,Visakhapatnam,J. PADMAJA,F,34,GEN,IND,Pressure Cooker,1539,1,1723011
Andhra Pradesh,Visakhapatnam,BRAHMA SWAROOP KASIBHATTA,M,46,GEN,IND,School Bag,991,3,1723011
Andhra Pradesh,Visakhapatnam,SREENADH REDDY,M,39,GEN,IND,Cauliflower,1378,1,1723011
Andhra Pradesh,Visakhapatnam,SEEMAKURTHI SRINUVASU (BHAGHAVAN SRINU),M,41,GEN,IND,Mixee,1759,0,1723011
Andhra Pradesh,Visakhapatnam,None of the Above,,,,NOTA,NOTA,7312,17,1723011
Andhra Pradesh,Anakapalli,KARANAM TIRUPATHI RAO,M,45,GEN,BSP,Elephant,14819,15,1401474
Andhra Pradesh,Anakapalli,MUTTAMSETTI SRINIVASA RAO (AVANTHI),M,47,GEN,TDP,Bicycle,566667,1796,1401474
Andhra Pradesh,Anakapalli,VIJAYA LAKSHMI THOTA,F,44,GEN,INC,Hand,17697,73,1401474
Andhra Pradesh,Anakapalli,KONDARAJU JAMPANA,M,47,GEN,JaSPa,Chappals,6215,46,1401474
Andhra Pradesh,Anakapalli,GUDIVADA AMARNADH,M,30,GEN,YSRCP,Ceiling Fan,518566,1965,1401474
Andhra Pradesh,Anakapalli,VADLAMURI KRISHNA SWAROOP,M,41,SC,DABAP,Auto- Rickshaw,5501,5,1401474
Andhra Pradesh,Anakapalli,SARISA LEELA PRASANNA KUMARI,F,43,GEN,PPOI,Television,2871,4,1401474
Andhra Pradesh,Anakapalli,APPALARAJU SADARAM,M,60,GEN,IND,Violin,3225,3,1401474
Andhra Pradesh,Anakapalli,None of the Above,,,,NOTA,NOTA,8559,45,1401474
Andhra Pradesh,Kakinada,THOTA NARASIMHAM,M,53,GEN,TDP,Bicycle,512045,2357,1418290
Andhra Pradesh,Kakinada,MALLIPUDI MANGAPATI PALLAM RAJU,M,51,GEN,INC,Hand,19528,226,1418290
Andhra Pradesh,Kakinada,MUTHABATHULA RATNA KUMAR,M,37,SC,BSP,Elephant,2469,42,1418290
Andhra Pradesh,Kakinada,ARJUNARAO YEGUPATI,M,57,SC,CPI(ML)(L),Cup & Saucer,1489,6,1418290
Andhra Pradesh,Kakinada,KOLA VENKATA PRASAD VARMA,M,48,GEN,RJD,Candles,3459,14,1418290
Andhra Pradesh,Kakinada,CHALAMALASETTY SUNIL,M,44,GEN,YSRCP,Ceiling Fan,508068,2903,1418290
Andhra Pradesh,Kakinada,TEKUMUDI VENKATA RAO,M,55,GEN,PPOI,Television,3819,7,1418290
Andhra Pradesh,Kakinada,TUMMALAPALLI SATYA RAMAKRISHNA,M,38,GEN,JaSPa,Chappals,6263,179,1418290
Andhra Pradesh,Kakinada,MOTHA SARADA,F,33,SC,RPI(KH),Auto- Rickshaw,6835,1,1418290
Andhra Pradesh,Kakinada,ROKKAM DAYAKAR,M,45,SC,RP(K),Electric Pole,1834,3,1418290
Andhra Pradesh,Kakinada,SRINIVAS DANGETI,M,44,GEN,AAAP,Broom,2266,90,1418290
Andhra Pradesh,Kakinada,KARRA VENKATA APPALA NARASIMHA RAO,M,45,GEN,IND,Ice Cream,1904,3,1418290
Andhra Pradesh,Kakinada,KUNCHE RAMADAS,M,69,SC,IND,Envelope,1117,5,1418290
Andhra Pradesh,Kakinada,GUTTULA ANNAPURNA SESHAGIRI RAO (BATHPARTY-SESHU),M,53,GEN,IND,Kite,1413,4,1418290
Andhra Pradesh,Kakinada,CHAGANTI SURYANARAYANA MURTY,M,49,GEN,IND,Gas Stove,1230,6,1418290
Andhra Pradesh,Kakinada,JALLURI VENKATESWARLU (J.V),M,47,SC,IND,Coconut,6634,2,1418290
Andhra Pradesh,Kakinada,DONKA LEELAVATHI,F,62,GEN,IND,Letter Box,3754,2,1418290
Andhra Pradesh,Kakinada,DONAM NEELAKANTAM,M,42,SC,IND,Pot,1693,4,1418290
Andhra Pradesh,Kakinada,PEPAKAYALA SUBHA RAJENDRA,M,48,GEN,IND,Pressure Cooker,1158,3,1418290
Andhra Pradesh,Kakinada,PRABHAKARA RAO MADIKI,M,45,SC,IND,Slate,495,1,1418290
Andhra Pradesh,Kakinada,MERLA BHAVANI SANKARA PRASAD,M,54,GEN,IND,Bat,908,2,1418290
Andhra Pradesh,Kakinada,VINJAMALLA CHITTI BABU,M,40,SC,IND,Battery Torch,1394,6,1418290
Andhra Pradesh,Kakinada,None of the Above,,,,NOTA,NOTA,4158,200,1418290
Andhra Pradesh,Amalapuram ,AITHABATHULA JOGESWARA VENKATA BUTCHI MAHESWARA RAO,M,63,SC,INC,Hand,12092,90,1357865
Andhra Pradesh,Amalapuram ,GEDDAM SAMPADA RAO,M,44,SC,BSP,Elephant,7117,102,1357865
Andhra Pradesh,Amalapuram ,DR PANDULA RAVINDRA BABU,M,58,SC,TDP,Bicycle,591480,3067,1357865
Andhra Pradesh,Amalapuram ,KUNCHE PEDASATYANARAYANA,M,43,SC,PPOI,Television,4543,17,1357865
Andhra Pradesh,Amalapuram ,KONKI VENKATA RAO,M,33,SC,RP(K),Ring,3220,13,1357865
Andhra Pradesh,Amalapuram ,PINIPE VISWARUPU,M,51,SC,YSRCP,Ceiling Fan,470804,3167,1357865
Andhra Pradesh,Amalapuram ,VIJAYA CHAKRAVARTHY PANTHAGADA,M,61,SC,RPI(KH),Electric Pole,2861,6,1357865
Andhra Pradesh,Amalapuram ,G.V.HARSHA KUMAR,M,54,SC,JaSPa,Chappals,9587,344,1357865
Andhra Pradesh,Amalapuram ,UNDRU GANI RAJU,M,32,SC,IND,Cup & Saucer,856,6,1357865
Andhra Pradesh,Amalapuram ,KASI CHANDRAMOULI,M,28,SC,IND,Auto- Rickshaw,1090,20,1357865
Andhra Pradesh,Amalapuram ,KOMMU SATYAVATHI,F,41,SC,IND,Lady Purse,619,6,1357865
Andhra Pradesh,Amalapuram ,BHASKARA RAO BUNGA,M,65,SC,IND,Coconut,816,8,1357865
Andhra Pradesh,Amalapuram ,YALANGI RAMESH,M,50,SC,IND,Stethoscope,1161,10,1357865
Andhra Pradesh,Amalapuram ,VADDI WINSTON CHURCHILL,M,46,SC,IND,Trumpet,1676,8,1357865
Andhra Pradesh,Amalapuram ,None of the Above,,,,NOTA,NOTA,5992,149,1357865
Andhra Pradesh,Rajahmundry,DURGESH KANDULA,M,55,GEN,INC,Hand,21056,187,1421276
Andhra Pradesh,Rajahmundry,MARRE BABJI,M,47,SC,BSP,Elephant,6037,42,1421276
Andhra Pradesh,Rajahmundry,MURALI MOHAN MAGANTI,M,73,GEN,TDP,Bicycle,627653,2920,1421276
Andhra Pradesh,Rajahmundry,KOLLABATHULA RICHMOND CAREY,M,40,GEN,GaAP,Window,5457,24,1421276
Andhra Pradesh,Rajahmundry,BODDU VENKATARAMANA CHOWDARY,M,39,GEN,YSRCP,Ceiling Fan,461204,1935,1421276
Andhra Pradesh,Rajahmundry,MULLAPUDI SATYANARAYANA,M,43,GEN,JaSPa,Chappals,11540,178,1421276
Andhra Pradesh,Rajahmundry,MEDA SRINIVAS,M,44,GEN,RPC(S),Gas Cylinder,985,6,1421276
Andhra Pradesh,Rajahmundry,SANGISETTI SRINIVASA RAO,M,47,GEN,PPOI,Television,1322,7,1421276
Andhra Pradesh,Rajahmundry,ANNAMDEVULA DHARMA RAO,M,52,GEN,IND,Almirah,588,2,1421276
Andhra Pradesh,Rajahmundry,CHEEKATLA VENKATESWARA RAO,M,46,GEN,IND,Auto- Rickshaw,1351,5,1421276
Andhra Pradesh,Rajahmundry,PALLA VENKATA NAIDU(PRADEEP),M,47,GEN,IND,Scissors,978,11,1421276
Andhra Pradesh,Rajahmundry,POLU PEDA VENGALA REDDY,M,66,GEN,IND,Lady Purse,764,1,1421276
Andhra Pradesh,Rajahmundry,MUTYALA RAMBABU,M,30,GEN,IND,Gas Stove,1277,5,1421276
Andhra Pradesh,Rajahmundry,ILLA GOVINDA RAJAN,M,36,GEN,IND,Pot,1390,0,1421276
Andhra Pradesh,Rajahmundry,None of the Above,,,,NOTA,NOTA,7361,95,1421276
Andhra Pradesh,Narsapuram,KANUMURU BAPI RAJU,M,66,GEN,INC,Hand,26859,224,1325028
Andhra Pradesh,Narsapuram,GOKARAJU GANGA RAJU,M,69,GEN,BJP,Lotus,537498,2808,1325028
Andhra Pradesh,Narsapuram,CHINTAPALLI KANAKA RAO,M,55,GEN,BSP,Elephant,8454,37,1325028
Andhra Pradesh,Narsapuram,S.V.P.K.H.G.KRISHNAM RAJU,M,48,GEN,PPOI,Television,4205,27,1325028
Andhra Pradesh,Narsapuram,GITADAS DAS,F,28,GEN,pjdl,Auto- Rickshaw,23255,5,1325028
Andhra Pradesh,Narsapuram,NALLI RAJESH,M,31,SC,RP(K),Electric Pole,6705,3,1325028
Andhra Pradesh,Narsapuram,VANKA RAVINDRANATH,M,53,GEN,YSRCP,Ceiling Fan,452576,2379,1325028
Andhra Pradesh,Narsapuram,SAROJA  POLASAPALLI,F,33,GEN,JaSPa,Chappals,6704,134,1325028
Andhra Pradesh,Narsapuram,ADDANKI (SEKHAR BABU) DORABABU,M,44,GEN,IND,Coconut,1339,11,1325028
Andhra Pradesh,Narsapuram,BADAMPUDI SIVA,M,27,GEN,IND,Carrom Board,1597,8,1325028
Andhra Pradesh,Narsapuram,MEDAPATI  VARAHALA REDDY,M,38,GEN,IND,Gas Cylinder,1242,8,1325028
Andhra Pradesh,Narsapuram,VANGALAPUDI YASHYAA,M,40,SC,IND,Candles,1274,7,1325028
Andhra Pradesh,Narsapuram,VOLETI VENKATA LAKSHMANA RAO,M,49,GEN,IND,Battery Torch,1295,3,1325028
Andhra Pradesh,Narsapuram,SHIVAJI GOTTUMUKKALA,M,43,SC,IND,Lady Purse,2274,12,1325028
Andhra Pradesh,Narsapuram,None of the Above,,,,NOTA,NOTA,7900,104,1325028
Andhra Pradesh,Eluru ,NETALA RAMESH BABU,M,51,SC,BSP,Elephant,11624,46,1427764
Andhra Pradesh,Eluru ,MAGANTI VENKATESWARA RAO (BABU),M,54,GEN,TDP,Bicycle,620374,3097,1427764
Andhra Pradesh,Eluru ,MUSUNURI NAGESWARA RAO,M,61,GEN,INC,Hand,11680,90,1427764
Andhra Pradesh,Eluru ,ASHOK YANTRAPATI,M,52,SC,MaSP,Almirah,1205,7,1427764
Andhra Pradesh,Eluru ,GOVADA VIJAYA KUMARI,F,38,SC,pjdl,Television,4477,6,1427764
Andhra Pradesh,Eluru ,THOTA CHANDRA SEKHAR,M,52,GEN,YSRCP,Ceiling Fan,518063,3482,1427764
Andhra Pradesh,Eluru ,MENDEM SANTOSH KUMAR ( PEDABABULU),M,39,SC,ILP(AP),Auto- Rickshaw,3409,14,1427764
Andhra Pradesh,Eluru ,U .V. RAMA RAO,M,47,GEN,PPOI,Battery Torch,1311,12,1427764
Andhra Pradesh,Eluru ,SAVANAPUDI NAGARAJU,M,55,SC,MCPI,Carrom Board,2310,8,1427764
Andhra Pradesh,Eluru ,K.V.V.SATYANARAYANA,M,68,GEN,JaSPa,Chappals,2761,112,1427764
Andhra Pradesh,Eluru ,GANGADHARA RAO NANNAPANENI,M,65,GEN,IND,Sewing Machine,1293,9,1427764
Andhra Pradesh,Eluru ,JULURI BHASKARA VEERA VENKATA ANIL KUMAR GUPTA,M,34,GEN,IND,CALCULATOR,750,1,1427764
Andhra Pradesh,Eluru ,K.VIJAYA LAKSHMI PANDIT,F,50,GEN,IND,Candles,1312,8,1427764
Andhra Pradesh,Eluru ,U VENKATESWARARAO (U.V),M,48,GEN,IND,Scissors,3957,14,1427764
Andhra Pradesh,Eluru ,C.V.SARADA DEVI,F,53,GEN,IND,Coat,2715,6,1427764
Andhra Pradesh,Eluru ,None of the Above,,,,NOTA,NOTA,7479,65,1427764
Andhra Pradesh,Machilipatnam ,KONAKALLA NARAYANA RAO,M,64,GEN,TDP,Bicycle,583374,3906,1369311
Andhra Pradesh,Machilipatnam ,PRASADA RAO PEGGEM,M,37,SC,BSP,Elephant,4057,28,1369311
Andhra Pradesh,Machilipatnam ,SISTLA RAMESH,M,51,GEN,INC,Hand,13992,119,1369311
Andhra Pradesh,Machilipatnam ,KAMMILI SRINIVAS,M,42,GEN,JaSPa,Chappals,7508,184,1369311
Andhra Pradesh,Machilipatnam ,KOLUSU PARTHA SARATHY,M,48,GEN,YSRCP,Ceiling Fan,502875,3348,1369311
Andhra Pradesh,Machilipatnam ,VADAPALLI RAGHUNADH,M,63,GEN,PPOI,Television,4393,8,1369311
Andhra Pradesh,Machilipatnam ,JAMPANA SRINIVASA GOUD,M,48,GEN,IND,Letter Box,921,10,1369311
Andhra Pradesh,Machilipatnam ,PARASA SRINIVASA RAO,M,35,GEN,IND,Electric Pole,3395,4,1369311
Andhra Pradesh,Machilipatnam ,MOHAMMAD ISHAQ,M,41,GEN,IND,Battery Torch,1758,12,1369311
Andhra Pradesh,Machilipatnam ,YUNDURI SUBRAMANYASWARA RAO (MANI),M,55,GEN,IND,Auto- Rickshaw,1596,1,1369311
Andhra Pradesh,Machilipatnam ,YARLAGADDA RAMA MOHAN RAO,M,51,GEN,IND,Air Conditioner,1398,7,1369311
Andhra Pradesh,Machilipatnam ,None of the Above,,,,NOTA,NOTA,8003,168,1369311
Andhra Pradesh,Vijayawada,AVINASH DEVINENI,M,26,GEN,INC,Hand,39524,236,1564513
Andhra Pradesh,Vijayawada,KESINENI SRINIVAS (NANI),M,48,GEN,TDP,Bicycle,589702,3251,1564513
Andhra Pradesh,Vijayawada,CHIGURUPATI RAMALINGESWARA RAO,M,37,GEN,BSP,Elephant,3549,33,1564513
Andhra Pradesh,Vijayawada,ISHWARYA LAKSHMI CHINNAM,F,35,GEN,JaSPa,Chappals,5175,121,1564513
Andhra Pradesh,Vijayawada,KAMBALA. SUBRAHMANYAM (SASTRY),M,39,GEN,WPOI,Auto- Rickshaw,7529,10,1564513
Andhra Pradesh,Vijayawada,KONERU RAJENDRA PRASAD,M,63,GEN,YSRCP,Ceiling Fan,514926,3313,1564513
Andhra Pradesh,Vijayawada,RAJA KUMARI GUNDAPANENI,F,54,GEN,PPOI,Television,2564,7,1564513
Andhra Pradesh,Vijayawada,SUNKARA KRISHNA MURTHY,M,51,GEN,ARPS,Camera,799,4,1564513
Andhra Pradesh,Vijayawada,HAR MOHINDER SINGH SAHANI,M,62,GEN,AAAP,Broom,3021,67,1564513
Andhra Pradesh,Vijayawada,ALTAF ALI MOHAMED,M,36,GEN,IND,Dish Antenna,1164,4,1564513
Andhra Pradesh,Vijayawada,AHMED ANSARI SYED,M,58,GEN,IND,Cup & Saucer,499,5,1564513
Andhra Pradesh,Vijayawada,P.V. KRISHNAIAH,M,56,GEN,IND,Air Conditioner,420,3,1564513
Andhra Pradesh,Vijayawada,KONERU RAJENDRA PRASAD,M,42,GEN,IND,Pen Nib with Seven Rays,861,153,1564513
Andhra Pradesh,Vijayawada,KONERU RAMACHANDRA PRASAD,M,42,GEN,IND,Electric Pole,1077,22,1564513
Andhra Pradesh,Vijayawada,CHATRAGADDA PRATAP,M,25,GEN,IND,Coconut,948,2,1564513
Andhra Pradesh,Vijayawada,TATINENI SRINIVASA RAO,M,55,GEN,IND,Carrot,2454,6,1564513
Andhra Pradesh,Vijayawada,DASARI VENKATA NAGESH,M,50,GEN,IND,Bat,1871,3,1564513
Andhra Pradesh,Vijayawada,M.PHANI PRAKASH,M,61,GEN,IND,Dolli,2808,1,1564513
Andhra Pradesh,Vijayawada,BOLISETTY HARIBABU,M,55,GEN,IND,Basket containing Fruits,662,5,1564513
Andhra Pradesh,Vijayawada,V.R.K.MURTHY.,M,72,GEN,IND,Pot,745,4,1564513
Andhra Pradesh,Vijayawada,YARAM KATAM RAJU,M,52,SC,IND,Trumpet,1401,1,1564513
Andhra Pradesh,Vijayawada,SURAPANENI SARATBABU,M,64,GEN,IND,Gas Stove,1515,6,1564513
Andhra Pradesh,Vijayawada,None of the Above,,,,NOTA,NOTA,5165,129,1564513
Andhra Pradesh,Guntur,ABDUL WAHEED SHAIK,M,44,GEN,INC,Hand,46677,141,1572017
Andhra Pradesh,Guntur,JAYADEV GALLA,M,48,GEN,TDP,Bicycle,615170,3247,1572017
Andhra Pradesh,Guntur,MALLELA BABU RAO,M,60,SC,BSP,Elephant,4201,22,1572017
Andhra Pradesh,Guntur,ABBURI KOTESWARA RAO,M,49,GEN,PPOI,Television,1635,1,1572017
Andhra Pradesh,Guntur,EMANI CHANDRA SEKHAR RAO,M,47,SC,NPT,Auto- Rickshaw,1454,1,1572017
Andhra Pradesh,Guntur,UDAIA KUMAR MUSUKU,M,57,GEN,ICSP,Trumpet,2814,38,1572017
Andhra Pradesh,Guntur,KATA VEERA VARA PRASAD,M,44,GEN,AAAP,Broom,2289,55,1572017
Andhra Pradesh,Guntur,DR. KOUTHARAPU RAVINDRA,M,50,GEN,GRIP,Slate,2586,8,1572017
